Id,Time[ns],0:I²C: Address/Data
5032,5863653744.00,Data write: 05
5033,5863733744.00,ACK
5034,5863746368.00,Data write: 43
5035,5863826368.00,ACK
5036,5863838966.00,Data write: 69
5037,5863918966.00,ACK
5038,5863931590.00,Data write: 0A
5039,5864011592.00,ACK
5040,5864024188.00,Data write: 01
5041,5864104190.00,ACK
5042,5864116838.00,Data write: 20
5043,5864196838.00,ACK
5044,5864209436.00,Data write: 40
5045,5864289438.00,ACK
5046,5864302084.00,Data write: 02
5047,5864382086.00,ACK
5048,5864394684.00,Data write: 00
5049,5864474684.00,ACK
5050,5864487332.00,Data write: 29
5051,5864567332.00,ACK
5052,5864579930.00,Data write: 00
5053,5864659932.00,ACK
5054,5864672578.00,Data write: D0
5055,5864752580.00,ACK
5056,5864765178.00,Data write: 05
5057,5864845178.00,ACK
5058,5864857826.00,Data write: 46
5059,5864937828.00,ACK
5060,5864950426.00,Data write: 39
5061,5865030426.00,ACK
5062,5865043074.00,Data write: 46
5063,5865123076.00,ACK
5064,5865135672.00,Data write: 10
5065,5865215674.00,ACK
5066,5865228322.00,Data write: 31
5067,5865308322.00,ACK
5068,5865320920.00,Data write: 20
5069,5865400922.00,ACK
5070,5865413568.00,Data write: 46
5071,5865493570.00,ACK
5072,5865506168.00,Data write: 2A
5073,5865586168.00,ACK
5074,5865598816.00,Data write: 46
5075,5865678818.00,ACK
5076,5865691514.00,Data write: FF
5077,5865771516.00,ACK
5078,5865784162.00,Data write: F7
5079,5865864164.00,ACK
5080,5865876760.00,Data write: 90
5081,5865956764.00,ACK
5082,5865969408.00,Data write: FD
5083,5866049410.00,ACK
5084,5866062010.00,Data write: 00
5085,5866142010.00,ACK
5086,5866154658.00,Data write: 20
5087,5866234660.00,ACK
5088,5866247254.00,Data write: F8
5089,5866327258.00,ACK
5090,5866339906.00,Data write: 71
5091,5866419906.00,ACK
5092,5866432504.00,Data write: 0A
5093,5866512506.00,ACK
5094,5866525152.00,Data write: 35
5095,5866605154.00,ACK
5096,5866617750.00,Data write: A8
5097,5866697752.00,ACK
5098,5866710348.00,Data write: B2
5099,5866790350.00,ACK
5100,5866802946.00,Data write: 89
5101,5866882950.00,ACK
5102,5866895596.00,Data write: E0
5103,5866975598.00,ACK
5104,5866988196.00,Data write: 01
5105,5867068196.00,ACK
5106,5867080844.00,Data write: 20
5107,5867160846.00,ACK
5108,5867173444.00,Data write: 00
5109,5867253444.00,ACK
5110,5867266092.00,Data write: 02
5111,5867346094.00,ACK
5112,5867358692.00,Data write: 02
5113,5867438692.00,ACK
5114,5867451340.00,Data write: 46
5115,5867531340.00,ACK
5116,5867543936.00,Data write: FF
5117,5867623938.00,ACK
5118,5867636586.00,Data write: 32
5119,5867716588.00,ACK
5120,5867729186.00,Data write: 22
5121,5867809188.00,ACK
5122,5867821834.00,Data write: 40
5123,5867901834.00,ACK
5124,5867914430.00,Data write: CB
5125,5867994434.00,ACK
5126,5868007080.00,Data write: B2
5127,5868087082.00,ACK
5128,5868099680.00,Data write: 04
5129,5868179680.00,ACK
5130,5868192328.00,Data write: 21
5131,5868272330.00,ACK
5132,5868284928.00,Data write: 01
5133,5868364928.00,ACK
5134,5868377576.00,Data write: 2B
5135,5868457576.00,ACK
5136,5868470174.00,Data write: 34
5137,5868550176.00,ACK
5138,5868562822.00,Data write: D1
5139,5868642824.00,ACK
5140,5868655422.00,Data write: 00
5141,5868735422.00,ACK
5142,5868748020.00,Data write: 2A
5143,5868828022.00,ACK
5144,5868840620.00,Data write: 32
5145,5868920620.00,ACK
5146,5868933266.00,Data write: D1
5147,5869013268.00,ACK
5148,5869025866.00,Data write: 79
5149,5869105868.00,ACK
5150,5869118516.00,Data write: 7C
5151,5869198516.00,ACK
5152,5869211114.00,Data write: 09
5153,5869291114.00,ACK
5154,5869303762.00,Data write: 02
5155,5869383764.00,ACK
5156,5869396362.00,Data write: 08
5157,5869476362.00,ACK
5158,5869489010.00,Data write: 40
5159,5869569012.00,ACK
5160,5869581608.00,Data write: 3A
5161,5869661610.00,ACK
5162,5869674258.00,Data write: 7C
5163,5869754258.00,ACK
5164,5869766856.00,Data write: 02
5165,5869846856.00,ACK
5166,5869859580.00,Data write: 43
5167,5869939580.00,ACK
5168,5869952176.00,Data write: B8
5169,5870032180.00,ACK
5170,5870044802.00,Data write: 7C
5171,5870124802.00,ACK
5172,5870137400.00,Data write: 00
5173,5870217402.00,ACK
5174,5870230050.00,Data write: 04
5175,5870310050.00,ACK
5176,5870322648.00,Data write: 08
5177,5870402648.00,ACK
5178,5870415296.00,Data write: 43
5179,5870495298.00,ACK
5180,5870507894.00,Data write: F9
5181,5870587896.00,ACK
5182,5870600544.00,Data write: 7C
5183,5870680544.00,ACK
5184,5870693142.00,Data write: 09
5185,5870773142.00,ACK
5186,5870785866.00,Data write: 06
5187,5870865868.00,ACK
5188,5870878464.00,Data write: 01
5189,5870958466.00,ACK
5190,5870971088.00,Data write: 43
5191,5871051090.00,ACK
5192,5871063688.00,Data write: 49
5193,5871143688.00,ACK
5194,5871156336.00,Data write: 0A
5195,5871236338.00,ACK
5196,5871248934.00,Data write: 48
5197,5871328936.00,ACK
5198,5871341584.00,Data write: 1C
5199,5871421584.00,ACK
5200,5871434182.00,Data write: 00
5201,5871514182.00,ACK
5202,5871526832.00,Data write: 2A
5203,5871606832.00,ACK
5204,5871619430.00,Data write: 00
5205,5871699430.00,ACK
5206,5871712052.00,Data write: D1
5207,5871792054.00,ACK
5208,5871804652.00,Data write: 08
5209,5871884652.00,ACK
5210,5871897276.00,Data write: 46
5211,5871977276.00,ACK
5212,5871989872.00,Data write: 85
5213,5872069874.00,ACK
5214,5872082522.00,Data write: B2
5215,5872162524.00,ACK
5216,5872175122.00,Data write: 00
5217,5872255122.00,ACK
5218,5872267770.00,Data write: 20
5219,5872347770.00,ACK
5220,5872360368.00,Data write: 06
5221,5872440370.00,ACK
5222,5872453018.00,Data write: 46
5223,5872533020.00,ACK
5224,5872545614.00,Data write: F1
5225,5872625616.00,ACK
5226,5872638262.00,Data write: B2
5227,5872718266.00,ACK
5228,5872730862.00,Data write: 8D
5229,5872810864.00,ACK
5230,5872823512.00,Data write: 42
5231,5872903514.00,ACK
5232,5872916110.00,Data write: 16
5233,5872996112.00,ACK
5234,5873008758.00,Data write: D9
5235,5873088760.00,ACK
5236,5873101358.00,Data write: 48
5237,5873181360.00,ACK
5238,5873194006.00,Data write: 02
5239,5873274008.00,ACK
5240,5873286606.00,Data write: 01
5241,5873366606.00,ACK
5242,5873379254.00,Data write: 19
5243,5873459254.00,ACK
5244,5873471854.00,Data write: 38
5245,5873551854.00,ACK
5246,5873564500.00,Data write: 48
5247,5873644502.00,ACK
5248,5873657100.00,Data write: 42
5249,5873737102.00,ACK
5250,5873749724.00,Data write: 1C
5251,5873829724.00,ACK
5252,5873842322.00,Data write: 04
5253,5873922324.00,ACK
5254,5873934946.00,Data write: 20
5255,5874014948.00,ACK
5256,5874027542.00,Data write: 91
5257,5874107544.00,ACK
5258,5874120194.00,Data write: 42
5259,5874200194.00,ACK
5260,5874212792.00,Data write: 0D
5261,5874292792.00,ACK
5262,5874305438.00,Data write: D8
5263,5874385442.00,ACK
5264,5874398040.00,Data write: 08
5265,5874478040.00,ACK
5266,5874490688.00,Data write: 46
5267,5874570690.00,ACK
5268,5874583286.00,Data write: 36
5269,5874663288.00,ACK
5270,5874675936.00,Data write: 4A
5271,5874755936.00,ACK
5272,5874768534.00,Data write: 10
5273,5874848536.00,ACK
5274,5874861182.00,Data write: 40
5275,5874941184.00,ACK
5276,5874953782.00,Data write: 03
5277,5875033782.00,ACK
5278,5875046430.00,Data write: 22
5279,5875126432.00,ACK
5280,5875139028.00,Data write: 11
5281,5875219030.00,ACK
5282,5875231676.00,Data write: 42
5283,5875311678.00,ACK
5284,5875324276.00,Data write: 00
5285,5875404276.00,ACK
5286,5875416922.00,Data write: D0
5287,5875496926.00,ACK
5288,5875509524.00,Data write: 01
5289,5875589524.00,ACK
5290,5875602172.00,Data write: 46
5291,5875682174.00,ACK
5292,5875694770.00,Data write: 08
5293,5875774772.00,ACK
5294,5875787418.00,Data write: 46
5295,5875867420.00,ACK
5296,5875880016.00,Data write: FF
5297,5875960018.00,ACK
5298,5875972664.00,Data write: F7
5299,5876052668.00,ACK
5300,5876065264.00,Data write: F7
5301,5876145266.00,ACK
5302,5876157912.00,Data write: FC
5303,5876237916.00,ACK
5304,5876250514.00,Data write: 76
5305,5876330514.00,ACK
5306,5876343162.00,Data write: 1C
5307,5876423162.00,ACK
5308,5876435758.00,Data write: FF
5309,5876515760.00,ACK
5310,5876528408.00,Data write: 21
5311,5876608410.00,ACK
5312,5876621008.00,Data write: 08
5313,5876701008.00,ACK
5314,5876713606.00,Data write: 42
5315,5876793608.00,ACK
5316,5876806204.00,Data write: E7
5317,5876886206.00,ACK
5318,5876898852.00,Data write: D0
5319,5876978854.00,ACK
5320,5876991452.00,Data write: 01
5321,5877071452.00,ACK
5322,5877084100.00,Data write: 21
5323,5877164102.00,ACK
5324,5877176698.00,Data write: F9
5325,5877256700.00,ACK
5326,5877269348.00,Data write: 71
5327,5877349348.00,ACK
5328,5877361944.00,Data write: C0
5329,5877441948.00,ACK
5330,5877454594.00,Data write: B2
5331,5877534596.00,ACK
5332,5877547194.00,Data write: 03
5333,5877627194.00,ACK
5334,5877639842.00,Data write: 21
5335,5877719842.00,ACK
5336,5877732442.00,Data write: 00
5337,5877812442.00,ACK
5338,5877825090.00,Data write: 28
5339,5877905092.00,ACK
5340,5877917688.00,Data write: 00
5341,5877997690.00,ACK
5342,5878010336.00,Data write: D1
5343,5878090338.00,ACK
5344,5878102936.00,Data write: 01
5345,5878182938.00,ACK
5346,5878195584.00,Data write: 46
5347,5878275586.00,ACK
5348,5878288184.00,Data write: 34
5349,5878368184.00,ACK
5350,5878380832.00,Data write: 4E
5351,5878460834.00,ACK
5352,5878473430.00,Data write: F9
5353,5878553432.00,ACK
5354,5878566078.00,Data write: 71
5355,5878646080.00,ACK
5356,5878658678.00,Data write: 48
5357,5878738680.00,ACK
5358,5878751274.00,Data write: E0
5359,5878831278.00,ACK
5360,5878843874.00,Data write: C8
5361,5878923876.00,ACK
5362,5878936522.00,Data write: B2
5363,5879016526.00,ACK
5364,5879029122.00,Data write: 04
5365,5879109124.00,ACK
5366,5879121770.00,Data write: 25
5367,5879201772.00,ACK
5368,5879214370.00,Data write: 01
5369,5879294370.00,ACK
5370,5879307018.00,Data write: 28
5371,5879387020.00,ACK
5372,5879399618.00,Data write: 17
5373,5879479618.00,ACK
5374,5879492264.00,Data write: D1
5375,5879572266.00,ACK
5376,5879584864.00,Data write: 38
5377,5879664866.00,ACK
5378,5879677514.00,Data write: 7C
5379,5879757514.00,ACK
5380,5879770112.00,Data write: 79
5381,5879850112.00,ACK
5382,5879862760.00,Data write: 7C
5383,5879942762.00,ACK
5384,5879955360.00,Data write: 09
5385,5880035360.00,ACK
5386,5880048008.00,Data write: 02
5387,5880128008.00,ACK
5388,5880140608.00,Data write: 01
5389,5880220608.00,ACK
5390,5880233256.00,Data write: 43
5391,5880313256.00,ACK
5392,5880325852.00,Data write: B8
5393,5880405854.00,ACK
5394,5880418504.00,Data write: 7C
5395,5880498504.00,ACK
5396,5880511102.00,Data write: 00
5397,5880591102.00,ACK
5398,5880603750.00,Data write: 04
5399,5880683752.00,ACK
5400,5880696348.00,Data write: 08
5401,5880776350.00,ACK
5402,5880788998.00,Data write: 43
5403,5880868998.00,ACK
5404,5880881594.00,Data write: F9
5405,5880961596.00,ACK
5406,5880974244.00,Data write: 7C
5407,5881054246.00,ACK
5408,5881066844.00,Data write: 0A
5409,5881146844.00,ACK
5410,5881159492.00,Data write: 06
5411,5881239494.00,ACK
5412,5881252090.00,Data write: 02
5413,5881332092.00,ACK
5414,5881344740.00,Data write: 43
5415,5881424740.00,ACK
5416,5881437338.00,Data write: 10
5417,5881517340.00,ACK
5418,5881529986.00,Data write: 19
5419,5881609988.00,ACK
5420,5881622586.00,Data write: 22
5421,5881702586.00,ACK
5422,5881715208.00,Data write: 49
5423,5881795210.00,ACK
5424,5881807808.00,Data write: 49
5425,5881887808.00,ACK
5426,5881900432.00,Data write: 1C
5427,5881980432.00,ACK
5428,5881993030.00,Data write: 05
5429,5882073030.00,ACK
5430,5882085678.00,Data write: 25
5431,5882165680.00,ACK
5432,5882178276.00,Data write: 88
5433,5882258278.00,ACK
5434,5882270926.00,Data write: 42
5435,5882350926.00,ACK
5436,5882363524.00,Data write: 07
5437,5882443526.00,ACK
5438,5882456172.00,Data write: D8
5439,5882536174.00,ACK
5440,5882548772.00,Data write: 00
5441,5882628772.00,ACK
5442,5882641420.00,Data write: 25
5443,5882721420.00,ACK
5444,5882734020.00,Data write: 20
5445,5882814020.00,ACK
5446,5882826668.00,Data write: 46
5447,5882906668.00,ACK
5448,5882919266.00,Data write: 29
5449,5882999266.00,ACK
5450,5883011916.00,Data write: 46
5451,5883091916.00,ACK
5452,5883104512.00,Data write: FF
5453,5883184514.00,ACK
5454,5883197160.00,Data write: F7
5455,5883277164.00,ACK
5456,5883289760.00,Data write: 8E
5457,5883369762.00,ACK
5458,5883382408.00,Data write: FC
5459,5883462410.00,ACK
5460,5883475008.00,Data write: 38
5461,5883555010.00,ACK
5462,5883567658.00,Data write: 74
5463,5883647658.00,ACK
5464,5883660256.00,Data write: 00
5465,5883740258.00,ACK
5466,5883752880.00,Data write: 0A
5467,5883832880.00,ACK
5468,5883845478.00,Data write: 78
5469,5883925480.00,ACK
5470,5883938102.00,Data write: 74
5471,5884018104.00,ACK
5472,5884030698.00,Data write: FD
5473,5884110702.00,ACK
5474,5884123348.00,Data write: 71
5475,5884203350.00,ACK
5476,5884215948.00,Data write: 0C
5477,5884295950.00,ACK
5478,5884308596.00,Data write: 20
5479,5884388598.00,ACK
5480,5884401196.00,Data write: 2A
5481,5884481196.00,ACK
5482,5884493842.00,Data write: E0
5483,5884573846.00,ACK
5484,5884586442.00,Data write: 0F
5485,5884666442.00,ACK
5486,5884679092.00,Data write: 20
5487,5884759092.00,ACK
5488,5884771690.00,Data write: 00
5489,5884851692.00,ACK
5490,5884864338.00,Data write: 02
5491,5884944340.00,ACK
5492,5884956936.00,Data write: FF
5493,5885036938.00,ACK
5494,5885049584.00,Data write: F7
5495,5885129586.00,ACK
5496,5885142182.00,Data write: C6
5497,5885222186.00,ACK
5498,5885234832.00,Data write: FC
5499,5885314836.00,ACK
5500,5885327432.00,Data write: 00
5501,5885407434.00,ACK
5502,5885420080.00,Data write: 24
5503,5885500082.00,ACK
5504,5885512678.00,Data write: FC
5505,5885592680.00,ACK
5506,5885605328.00,Data write: 71
5507,5885685328.00,ACK
5508,5885697926.00,Data write: 0A
5509,5885777928.00,ACK
5510,5885790576.00,Data write: 20
5511,5885870578.00,ACK
5512,5885883174.00,Data write: 00
5513,5885963174.00,ACK
5514,5885975822.00,Data write: F0
5515,5886055824.00,ACK
5516,5886068422.00,Data write: 43
5517,5886148422.00,ACK
5518,5886161068.00,Data write: F8
5519,5886241072.00,ACK
5520,5886253668.00,Data write: 25
5521,5886333670.00,ACK
5522,5886346316.00,Data write: E0
5523,5886426318.00,ACK
5524,5886438914.00,Data write: C8
5525,5886518918.00,ACK
5526,5886531562.00,Data write: B2
5527,5886611566.00,ACK
5528,5886624164.00,Data write: 04
5529,5886704164.00,ACK
5530,5886716762.00,Data write: 25
5531,5886796762.00,ACK
5532,5886809360.00,Data write: 01
5533,5886889362.00,ACK
5534,5886902010.00,Data write: 28
5535,5886982010.00,ACK
5536,5886994608.00,Data write: 17
5537,5887074608.00,ACK
5538,5887087254.00,Data write: D1
5539,5887167258.00,ACK
5540,5887179856.00,Data write: 39
5541,5887259856.00,ACK
5542,5887272504.00,Data write: 79
5543,5887352504.00,ACK
5544,5887365102.00,Data write: 78
5545,5887445104.00,ACK
5546,5887457752.00,Data write: 79
5547,5887537752.00,ACK
5548,5887550350.00,Data write: 00
5549,5887630352.00,ACK
5550,5887642998.00,Data write: 02
5551,5887723000.00,ACK
5552,5887735598.00,Data write: 08
5553,5887815600.00,ACK
5554,5887828246.00,Data write: 43
5555,5887908246.00,ACK
5556,5887920844.00,Data write: 0A
5557,5888000846.00,ACK
5558,5888013494.00,Data write: 38
5559,5888093494.00,ACK
5560,5888106092.00,Data write: 7F
5561,5888186092.00,ACK
5562,5888198740.00,Data write: 21
5563,5888278742.00,ACK
5564,5888291340.00,Data write: 49
5565,5888371340.00,ACK
5566,5888383988.00,Data write: 02
5567,5888463990.00,ACK
5568,5888476586.00,Data write: 01
5569,5888556586.00,ACK
5570,5888569236.00,Data write: 40
5571,5888649236.00,ACK
5572,5888661834.00,Data write: 4A
5573,5888741836.00,ACK
5574,5888754432.00,Data write: 0A
5575,5888834434.00,ACK
5576,5888847032.00,Data write: 01
5577,5888927032.00,ACK
5578,5888939680.00,Data write: 25
5579,5889019680.00,ACK
5580,5889032278.00,Data write: 69
5581,5889112278.00,ACK
5582,5889124928.00,Data write: 02
5583,5889204928.00,ACK
5584,5889217526.00,Data write: 00
5585,5889297528.00,ACK
5586,5889310174.00,Data write: 2A
5587,5889390176.00,ACK
5588,5889402774.00,Data write: 00
5589,5889482774.00,ACK
5590,5889495420.00,Data write: D0
5591,5889575422.00,ACK
5592,5889588020.00,Data write: 08
5593,5889668022.00,ACK
5594,5889680670.00,Data write: 46
5595,5889760670.00,ACK
5596,5889773266.00,Data write: 82
5597,5889853270.00,ACK
5598,5889865916.00,Data write: B2
5599,5889945918.00,ACK
5600,5889958516.00,Data write: 39
5601,5890038516.00,ACK
5602,5890051164.00,Data write: 46
5603,5890131166.00,ACK
5604,5890143762.00,Data write: 10
5605,5890223764.00,ACK
5606,5890236412.00,Data write: 31
5607,5890316412.00,ACK
5608,5890329010.00,Data write: 20
5609,5890409012.00,ACK
5610,5890421658.00,Data write: 46
5611,5890501660.00,ACK
5612,5890514256.00,Data write: FF
5613,5890594258.00,ACK
5614,5890606904.00,Data write: F7
5615,5890686906.00,ACK
5616,5890699504.00,Data write: 14
5617,5890779506.00,ACK
5618,5890792152.00,Data write: FD
5619,5890872154.00,ACK
5620,5890884750.00,Data write: C0
5621,5890964752.00,ACK
5622,5890977400.00,Data write: B2
5623,5891057402.00,ACK
5624,5891070000.00,Data write: 00
5625,5891150000.00,ACK
5626,5891162648.00,Data write: 28
5627,5891242650.00,ACK
5628,5891255246.00,Data write: 00
5629,5891335248.00,ACK
5630,5891347894.00,Data write: D1
5631,5891427896.00,ACK
5632,5891440494.00,Data write: 05
5633,5891520494.00,ACK
5634,5891533142.00,Data write: 46
5635,5891613144.00,ACK
5636,5891625740.00,Data write: FD
5637,5891705742.00,ACK
5638,5891718364.00,Data write: 71
5639,5891798366.00,ACK
5640,5891810964.00,Data write: 01
5641,5891890964.00,ACK
5642,5891903586.00,Data write: E0
5643,5891983588.00,ACK
5644,5891996186.00,Data write: 04
5645,5892076188.00,ACK
5646,5892088834.00,Data write: 20
5647,5892168836.00,ACK
5648,5892181432.00,Data write: F8
5649,5892261434.00,ACK
5650,5892274082.00,Data write: 71
5651,5892354082.00,ACK
5652,5892366680.00,Data write: 0A
5653,5892446682.00,ACK
5654,5892459330.00,Data write: 20
5655,5892539330.00,ACK
5656,5892551928.00,Data write: 00
5657,5892631930.00,ACK
5658,5892644576.00,Data write: F0
5659,5892724578.00,ACK
5660,5892737176.00,Data write: 1F
5661,5892817176.00,ACK
5662,5892829822.00,Data write: F8
5663,5892909826.00,ACK
5664,5892922422.00,Data write: 00
5665,5893002424.00,ACK
5666,5893015072.00,Data write: 20
5667,5893095072.00,ACK
5668,5893107670.00,Data write: 30
5669,5893187672.00,ACK
5670,5893200318.00,Data write: 60
5671,5893280320.00,ACK
5672,5893292918.00,Data write: 0B
5673,5893372918.00,ACK
5674,5893385566.00,Data write: 24
5675,5893465568.00,ACK
5676,5893478166.00,Data write: 20
5677,5893558166.00,ACK
5678,5893570814.00,Data write: 46
5679,5893650814.00,ACK
5680,5893663412.00,Data write: 01
5681,5893743412.00,ACK
5682,5893756034.00,Data write: B0
5683,5893836036.00,ACK
5684,5893848632.00,Data write: F0
5685,5893928636.00,ACK
5686,5893941256.00,Data write: BD
5687,5894021258.00,ACK
5688,5894033856.00,Data write: C0
5689,5894113858.00,ACK
5690,5894126506.00,Data write: 46
5691,5894206506.00,ACK
5692,5894219104.00,Data write: 00
5693,5894299104.00,ACK
5694,5894311752.00,Data write: F0
5695,5894391754.00,ACK
5696,5894404350.00,Data write: FF
5697,5894484352.00,ACK
5698,5894496998.00,Data write: FF
5699,5894577000.00,ACK
5700,5894589596.00,Data write: FF
5701,5894669600.00,ACK
5702,5894689442.00,Data write: FF
5703,5894769448.00,ACK
5704,5894782046.00,Data write: 00
5705,5894862046.00,ACK
5706,5894874694.00,Data write: 00
5707,5894954696.00,ACK
5708,5894967294.00,Data write: 00
5709,5895047294.00,ACK
5710,5895059940.00,Data write: FE
5711,5895139944.00,ACK
5712,5895152538.00,Data write: FF
5713,5895232542.00,ACK
5714,5895245188.00,Data write: FF
5715,5895325190.00,ACK
5716,5895337788.00,Data write: 06
5717,5895417790.00,ACK
5718,5895430436.00,Data write: 48
5719,5895510438.00,ACK
5720,5895523036.00,Data write: 00
5721,5895603036.00,ACK
5722,5895615684.00,Data write: 21
5723,5895695684.00,ACK
5724,5895708282.00,Data write: 01
5725,5895788284.00,ACK
5726,5895800932.00,Data write: 60
5727,5895880932.00,ACK
5728,5895893530.00,Data write: 06
5729,5895973530.00,ACK
5730,5895986178.00,Data write: 4A
5731,5896066180.00,ACK
5732,5896078778.00,Data write: 13
5733,5896158778.00,ACK
5734,5896171426.00,Data write: 4B
5735,5896251426.00,ACK
5736,5896264024.00,Data write: 02
5737,5896344026.00,ACK
5738,5896356672.00,Data write: E0
5739,5896436674.00,ACK
5740,5896449272.00,Data write: 19
5741,5896529272.00,ACK
5742,5896541922.00,Data write: 70
5743,5896621922.00,ACK
5744,5896634520.00,Data write: 5B
5745,5896714520.00,ACK
5746,5896727118.00,Data write: 1C
5747,5896807120.00,ACK
5748,5896819716.00,Data write: 52
5749,5896899718.00,ACK
5750,5896912364.00,Data write: 1E
5751,5896992366.00,ACK
5752,5897004964.00,Data write: 00
5753,5897084966.00,ACK
5754,5897097614.00,Data write: 2A
5755,5897177614.00,ACK
5756,5897190210.00,Data write: FA
5757,5897270212.00,ACK
5758,5897282858.00,Data write: D1
5759,5897362860.00,ACK
5760,5897375458.00,Data write: 00
5761,5897455460.00,ACK
5762,5897468108.00,Data write: 21
5763,5897548108.00,ACK
5764,5897560704.00,Data write: 81
5765,5897640706.00,ACK
5766,5897653354.00,Data write: 60
5767,5897733356.00,ACK
5768,5897745954.00,Data write: 70
5769,5897825954.00,ACK
5770,5897838602.00,Data write: 47
5771,5897918602.00,ACK
5772,5897931200.00,Data write: 00
5773,5898011202.00,ACK
5774,5898023850.00,Data write: 00
5775,5898103850.00,ACK
5776,5898116448.00,Data write: 00
5777,5898196450.00,ACK
5778,5898209096.00,Data write: 20
5779,5898289098.00,ACK
5780,5898301696.00,Data write: 12
5781,5898381696.00,ACK
5782,5898394344.00,Data write: 02
5783,5898474346.00,ACK
5784,5898486944.00,Data write: 00
5785,5898566944.00,ACK
5786,5898579592.00,Data write: 00
5787,5898659592.00,ACK
5788,5898672188.00,Data write: B0
5789,5898752190.00,ACK
5790,5898764786.00,Data write: B5
5791,5898844788.00,ACK
5792,5898857388.00,Data write: 04
5793,5898937388.00,ACK
5794,5898950036.00,Data write: 46
5795,5899030038.00,ACK
5796,5899042634.00,Data write: 0B
5797,5899122636.00,ACK
5798,5899135284.00,Data write: 4D
5799,5899215284.00,ACK
5800,5899227882.00,Data write: 28
5801,5899307882.00,ACK
5802,5899320530.00,Data write: 71
5803,5899400532.00,ACK
5804,5899413130.00,Data write: 00
5805,5899493130.00,ACK
5806,5899505778.00,Data write: 0A
5807,5899585778.00,ACK
5808,5899598376.00,Data write: 68
5809,5899678378.00,ACK
5810,5899691224.00,Data write: 71
5811,5899771226.00,ACK
5812,5899783824.00,Data write: 06
5813,5899863826.00,ACK
5814,5899876422.00,Data write: 21
5815,5899956422.00,ACK
5816,5899969072.00,Data write: 28
5817,5900049072.00,ACK
5818,5900061670.00,Data write: 46
5819,5900141672.00,ACK
5820,5900154318.00,Data write: 22
5821,5900234320.00,ACK
5822,5900246918.00,Data write: 46
5823,5900326918.00,ACK
5824,5900339564.00,Data write: FF
5825,5900419566.00,ACK
5826,5900432162.00,Data write: F7
5827,5900512166.00,ACK
5828,5900524814.00,Data write: 31
5829,5900604814.00,ACK
5830,5900617410.00,Data write: FC
5831,5900697414.00,ACK
5832,5900710036.00,Data write: 29
5833,5900790036.00,ACK
5834,5900802634.00,Data write: 19
5835,5900882634.00,ACK
5836,5900895256.00,Data write: 88
5837,5900975260.00,ACK
5838,5900987856.00,Data write: 71
5839,5901067858.00,ACK
5840,5901080506.00,Data write: 00
5841,5901160506.00,ACK
5842,5901173104.00,Data write: 0A
5843,5901253104.00,ACK
5844,5901265752.00,Data write: C8
5845,5901345754.00,ACK
5846,5901358352.00,Data write: 71
5847,5901438352.00,ACK
5848,5901451000.00,Data write: 08
5849,5901531000.00,ACK
5850,5901543598.00,Data write: 34
5851,5901623600.00,ACK
5852,5901636248.00,Data write: 04
5853,5901716248.00,ACK
5854,5901728844.00,Data write: E0
5855,5901808846.00,ACK
5856,5901821494.00,Data write: 28
5857,5901901496.00,ACK
5858,5901914094.00,Data write: 78
5859,5901994094.00,ACK
5860,5902006740.00,Data write: FF
5861,5902086742.00,ACK
5862,5902099338.00,Data write: F7
5863,5902179342.00,ACK
5864,5902191990.00,Data write: 2E
5865,5902271990.00,ACK
5866,5902284586.00,Data write: FE
5867,5902364590.00,ACK
5868,5902377236.00,Data write: 6D
5869,5902457238.00,ACK
5870,5902469836.00,Data write: 1C
5871,5902549836.00,ACK
5872,5902562484.00,Data write: 64
5873,5902642484.00,ACK
5874,5902655082.00,Data write: 1E
5875,5902735084.00,ACK
5876,5902747706.00,Data write: 20
5877,5902827708.00,ACK
5878,5902840306.00,Data write: 04
5879,5902920306.00,ACK
5880,5902932928.00,Data write: F8
5881,5903012930.00,ACK
5882,5903025526.00,Data write: D1
5883,5903105528.00,ACK
5884,5903118174.00,Data write: B0
5885,5903198176.00,ACK
5886,5903210774.00,Data write: BD
5887,5903290776.00,ACK
5888,5903303422.00,Data write: C0
5889,5903383424.00,ACK
5890,5903396022.00,Data write: 46
5891,5903476022.00,ACK
5892,5903488672.00,Data write: 14
5893,5903568672.00,ACK
5894,5903581270.00,Data write: 00
5895,5903661270.00,ACK
5896,5903673918.00,Data write: 00
5897,5903753920.00,ACK
5898,5903766516.00,Data write: 20
5899,5903846518.00,ACK
5900,5903859214.00,Data write: 80
5901,5903939216.00,ACK
5902,5903951812.00,Data write: B5
5903,5904031816.00,ACK
5904,5904044462.00,Data write: 00
5905,5904124464.00,ACK
5906,5904137060.00,Data write: F0
5907,5904217062.00,ACK
5908,5904229710.00,Data write: 05
5909,5904309710.00,ACK
5910,5904322308.00,Data write: F8
5911,5904402308.00,ACK
5912,5904414956.00,Data write: 80
5913,5904494958.00,ACK
5914,5904507554.00,Data write: BD
5915,5904587556.00,ACK
5916,5904600202.00,Data write: 80
5917,5904680206.00,ACK
5918,5904692802.00,Data write: B5
5919,5904772804.00,ACK
5920,5904785502.00,Data write: 00
5921,5904865502.00,ACK
5922,5904878100.00,Data write: F0
5923,5904958102.00,ACK
5924,5904970750.00,Data write: 60
5925,5905050750.00,ACK
5926,5905063348.00,Data write: 40
5927,5905143348.00,ACK
5928,5905163022.00,Stop
5929,6009750828.00,Start
