Id,Time[ns],0:I²C: Address/Data
52291,4607283604.00,ACK
52292,4607288624.00,Data write: 47
52293,4607311136.00,ACK
52294,4607316174.00,Data write: 02
52295,4607338688.00,ACK
52296,4607343698.00,Data write: 48
52297,4607366198.00,ACK
52298,4607371222.00,Data write: 01
52299,4607393706.00,ACK
52300,4607398722.00,Data write: 68
52301,4607421214.00,ACK
52302,4607426222.00,Data write: 01
52303,4607448722.00,ACK
52304,4607453720.00,Data write: 22
52305,4607476234.00,ACK
52306,4607481268.00,Data write: 91
52307,4607503762.00,ACK
52308,4607508770.00,Data write: 43
52309,4607531272.00,ACK
52310,4607536320.00,Data write: 01
52311,4607558800.00,ACK
52312,4607563820.00,Data write: 60
52313,4607586332.00,ACK
52314,4607591368.00,Data write: 70
52315,4607613882.00,ACK
52316,4607618920.00,Data write: 47
52317,4607641412.00,ACK
52318,4607646418.00,Data write: 14
52319,4607668922.00,ACK
52320,4607673916.00,Data write: 80
52321,4607696406.00,ACK
52322,4607701468.00,Data write: 00
52323,4607723958.00,ACK
52324,4607728968.00,Data write: 40
52325,4607751466.00,ACK
52326,4607756514.00,Data write: FC
52327,4607778998.00,ACK
52328,4607784014.00,Data write: B5
52329,4607806550.00,ACK
52330,4607811616.00,Data write: 76
52331,4607834124.00,ACK
52332,4607839116.00,Data write: 49
52333,4607861632.00,ACK
52334,4607866890.00,Data write: 01
52335,4607889394.00,ACK
52336,4607894412.00,Data write: 91
52337,4607916924.00,ACK
52338,4607922012.00,Data write: D7
52339,4607944518.00,ACK
52340,4607949614.00,Data write: 4A
52341,4607972116.00,ACK
52342,4607977112.00,Data write: D7
52343,4607999604.00,ACK
52344,4608004614.00,Data write: 4B
52345,4608027096.00,ACK
52346,4608032110.00,Data write: D3
52347,4608054610.00,ACK
52348,4608059612.00,Data write: 60
52349,4608082122.00,ACK
52350,4608087110.00,Data write: D7
52351,4608109594.00,ACK
52352,4608114662.00,Data write: 4C
52353,4608137144.00,ACK
52354,4608142158.00,Data write: D4
52355,4608164676.00,ACK
52356,4608169712.00,Data write: 60
52357,4608192212.00,ACK
52358,4608197210.00,Data write: 01
52359,4608219722.00,ACK
52360,4608224760.00,Data write: 21
52361,4608247252.00,ACK
52362,4608252258.00,Data write: CD
52363,4608274762.00,ACK
52364,4608279808.00,Data write: 02
52365,4608302314.00,ACK
52366,4608307310.00,Data write: 11
52367,4608329788.00,ACK
52368,4608334808.00,Data write: 68
52369,4608357302.00,ACK
52370,4608362356.00,Data write: A9
52371,4608384854.00,ACK
52372,4608389908.00,Data write: 43
52373,4608412390.00,ACK
52374,4608417408.00,Data write: 11
52375,4608439940.00,ACK
52376,4608445006.00,Data write: 60
52377,4608467490.00,ACK
52378,4608472504.00,Data write: D3
52379,4608495042.00,ACK
52380,4608500106.00,Data write: 60
52381,4608522594.00,ACK
52382,4608527602.00,Data write: D4
52383,4608550102.00,ACK
52384,4608555106.00,Data write: 60
52385,4608577594.00,ACK
52386,4608582604.00,Data write: 00
52387,4608605102.00,ACK
52388,4608610154.00,Data write: 21
52389,4608632632.00,ACK
52390,4608637602.00,Data write: C9
52391,4608660082.00,ACK
52392,4608665104.00,Data write: 43
52393,4608687614.00,ACK
52394,4608692654.00,Data write: 11
52395,4608715168.00,ACK
52396,4608720202.00,Data write: 61
52397,4608742700.00,ACK
52398,4608747702.00,Data write: 04
52399,4608770210.00,ACK
52400,4608775278.00,Data write: 21
52401,4608797778.00,ACK
52402,4608802776.00,Data write: 06
52403,4608825290.00,ACK
52404,4608830302.00,Data write: 0C
52405,4608852796.00,ACK
52406,4608857800.00,Data write: 48
52407,4608880304.00,ACK
52408,4608885298.00,Data write: D1
52409,4608907812.00,ACK
52410,4608912800.00,Data write: 6C
52411,4608935280.00,ACK
52412,4608940300.00,Data write: 49
52413,4608962790.00,ACK
52414,4608967800.00,Data write: 01
52415,4608990278.00,ACK
52416,4608995296.00,Data write: 91
52417,4609017810.00,ACK
52418,4609022848.00,Data write: 11
52419,4609045364.00,ACK
52420,4609050398.00,Data write: 68
52421,4609072896.00,ACK
52422,4609077898.00,Data write: 03
52423,4609100408.00,ACK
52424,4609105472.00,Data write: 27
52425,4609127956.00,ACK
52426,4609132972.00,Data write: 39
52427,4609155484.00,ACK
52428,4609160496.00,Data write: 40
52429,4609183036.00,ACK
52430,4609188072.00,Data write: 02
52431,4609210564.00,ACK
52432,4609215596.00,Data write: 29
52433,4609238072.00,ACK
52434,4609243070.00,Data write: 0D
52435,4609265560.00,ACK
52436,4609270592.00,Data write: D0
52437,4609293092.00,ACK
52438,4609298092.00,Data write: D3
52439,4609320600.00,ACK
52440,4609325594.00,Data write: 60
52441,4609348112.00,ACK
52442,4609353140.00,Data write: D4
52443,4609375624.00,ACK
52444,4609380644.00,Data write: 60
52445,4609403132.00,ACK
52446,4609408142.00,Data write: 11
52447,4609430658.00,ACK
52448,4609435692.00,Data write: 68
52449,4609458208.00,ACK
52450,4609463190.00,Data write: B9
52451,4609485674.00,ACK
52452,4609490692.00,Data write: 43
52453,4609513180.00,ACK
52454,4609518192.00,Data write: 02
52455,4609540690.00,ACK
52456,4609545692.00,Data write: 26
52457,4609568198.00,ACK
52458,4609573192.00,Data write: 0E
52459,4609595704.00,ACK
52460,4609600766.00,Data write: 43
52461,4609623254.00,ACK
52462,4609628264.00,Data write: 16
52463,4609650764.00,ACK
52464,4609655790.00,Data write: 60
52465,4609678272.00,ACK
52466,4609683290.00,Data write: 01
52467,4609705802.00,ACK
52468,4609710836.00,Data write: 9E
52469,4609733332.00,ACK
52470,4609738340.00,Data write: 71
52471,4609760842.00,ACK
52472,4609765888.00,Data write: 1E
52473,4609788416.00,ACK
52474,4609793388.00,Data write: 01
52475,4609815886.00,ACK
52476,4609820884.00,Data write: 91
52477,4609843376.00,ACK
52478,4609848386.00,Data write: 09
52479,4609870888.00,ACK
52480,4609875962.00,Data write: 21
52481,4609898460.00,ACK
52482,4609903536.00,Data write: 00
52483,4609926076.00,ACK
52484,4609931184.00,Data write: 2E
52485,4609953684.00,ACK
52486,4609958682.00,Data write: ED
52487,4609981196.00,ACK
52488,4609986232.00,Data write: D1
52489,4610008772.00,ACK
52490,4610013784.00,Data write: 33
52491,4610036302.00,ACK
52492,4610041332.00,Data write: E0
52493,4610063816.00,ACK
52494,4610068834.00,Data write: 61
52495,4610091326.00,ACK
52496,4610096382.00,Data write: 49
52497,4610118878.00,ACK
52498,4610123884.00,Data write: 01
52499,4610146392.00,ACK
52500,4610151430.00,Data write: 91
52501,4610173924.00,ACK
52502,4610178958.00,Data write: 11
52503,4610201436.00,ACK
52504,4610206482.00,Data write: 68
52505,4610228970.00,ACK
52506,4610233982.00,Data write: 10
52507,4610256484.00,ACK
52508,4610261530.00,Data write: 26
52509,4610284038.00,ACK
52510,4610289056.00,Data write: 31
52511,4610311574.00,ACK
52512,4610316580.00,Data write: 42
52513,4610339086.00,ACK
52514,4610344080.00,Data write: 06
52515,4610366574.00,ACK
52516,4610371578.00,Data write: D0
52517,4610394088.00,ACK
52518,4610399080.00,Data write: 01
52519,4610421592.00,ACK
52520,4610426650.00,Data write: 9E
52521,4610449142.00,ACK
52522,4610454154.00,Data write: 71
52523,4610476688.00,ACK
52524,4610481728.00,Data write: 1E
52525,4610504218.00,ACK
52526,4610509252.00,Data write: 01
52527,4610531742.00,ACK
52528,4610536774.00,Data write: 91
52529,4610559290.00,ACK
52530,4610564276.00,Data write: 09
52531,4610586756.00,ACK
52532,4610591776.00,Data write: 21
52533,4610614268.00,ACK
52534,4610619276.00,Data write: 00
52535,4610641754.00,ACK
52536,4610646776.00,Data write: 2E
52537,4610669282.00,ACK
52538,4610674322.00,Data write: F5
52539,4610696836.00,ACK
52540,4610701872.00,Data write: D1
52541,4610724364.00,ACK
52542,4610729374.00,Data write: 26
52543,4610751854.00,ACK
52544,4610756872.00,Data write: E0
52545,4610779362.00,ACK
52546,4610784374.00,Data write: 00
52547,4610806868.00,ACK
52548,4610811874.00,Data write: 21
52549,4610834374.00,ACK
52550,4610839372.00,Data write: 00
52551,4610861880.00,ACK
52552,4610867720.00,Data write: 91
52553,4610890202.00,ACK
52554,4610895248.00,Data write: 01
52555,4610917730.00,ACK
52556,4610922822.00,Data write: 60
52557,4610945328.00,ACK
52558,4610950446.00,Data write: 59
52559,4610972960.00,ACK
52560,4610978020.00,Data write: 48
52561,4611000514.00,ACK
52562,4611005570.00,Data write: 01
52563,4611028102.00,ACK
52564,4611033118.00,Data write: 90
52565,4611055610.00,ACK
52566,4611060670.00,Data write: 10
52567,4611083178.00,ACK
52568,4611088220.00,Data write: 68
52569,4611110710.00,ACK
52570,4611115768.00,Data write: 30
52571,4611138302.00,ACK
52572,4611143318.00,Data write: 42
52573,4611165810.00,ACK
52574,4611170868.00,Data write: 06
52575,4611193356.00,ACK
52576,4611198364.00,Data write: D0
52577,4611220882.00,ACK
52578,4611225918.00,Data write: 01
52579,4611248410.00,ACK
52580,4611253438.00,Data write: 98
52581,4611275958.00,ACK
52582,4611280966.00,Data write: 41
52583,4611303444.00,ACK
52584,4611308440.00,Data write: 1E
52585,4611330952.00,ACK
52586,4611336016.00,Data write: 01
52587,4611358520.00,ACK
52588,4611363538.00,Data write: 91
52589,4611386048.00,ACK
52590,4611391064.00,Data write: 09
52591,4611413560.00,ACK
52592,4611418564.00,Data write: 21
52593,4611441048.00,ACK
52594,4611446064.00,Data write: 00
52595,4611468578.00,ACK
52596,4611473564.00,Data write: 28
52597,4611496046.00,ACK
52598,4611501110.00,Data write: F6
52599,4611523598.00,ACK
52600,4611528610.00,Data write: D1
52601,4611551148.00,ACK
52602,4611556162.00,Data write: 17
52603,4611578656.00,ACK
52604,4611583660.00,Data write: E0
52605,4611606164.00,ACK
52606,4611611162.00,Data write: 53
52607,4611633672.00,ACK
52608,4611638660.00,Data write: 48
52609,4611661140.00,ACK
52610,4611666160.00,Data write: 01
52611,4611688646.00,ACK
52612,4611693658.00,Data write: 90
52613,4611716174.00,ACK
52614,4611721210.00,Data write: 10
52615,4611743704.00,ACK
52616,4611748734.00,Data write: 68
52617,4611771214.00,ACK
52618,4611776256.00,Data write: D3
52619,4611798748.00,ACK
52620,4611803758.00,Data write: 60
52621,4611826260.00,ACK
52622,4611831306.00,Data write: D4
52623,4611853816.00,ACK
52624,4611858832.00,Data write: 60
52625,4611881330.00,ACK
52626,4611886358.00,Data write: 38
52627,4611908864.00,ACK
52628,4611913908.00,Data write: 42
52629,4611936400.00,ACK
52630,4611941456.00,Data write: 09
52631,4611963970.00,ACK
52632,4611968954.00,Data write: D0
52633,4611991438.00,ACK
52634,4611996506.00,Data write: 10
52635,4612019028.00,ACK
52636,4612024030.00,Data write: 68
52637,4612046512.00,ACK
52638,4612051552.00,Data write: B8
52639,4612074042.00,ACK
52640,4612079054.00,Data write: 43
52641,4612101590.00,ACK
52642,4612106654.00,Data write: 10
52643,4612129140.00,ACK
52644,4612134154.00,Data write: 60
52645,4612156686.00,ACK
52646,4612161754.00,Data write: 01
52647,4612184238.00,ACK
52648,4612189250.00,Data write: 98
52649,4612211742.00,ACK
52650,4612216752.00,Data write: 41
52651,4612239244.00,ACK
52652,4612244252.00,Data write: 1E
52653,4612266754.00,ACK
52654,4612271752.00,Data write: 01
52655,4612294262.00,ACK
52656,4612299248.00,Data write: 91
52657,4612321750.00,ACK
52658,4612326800.00,Data write: 09
52659,4612349318.00,ACK
52660,4612354326.00,Data write: 21
52661,4612376824.00,ACK
52662,4612381850.00,Data write: 00
52663,4612404332.00,ACK
52664,4612409350.00,Data write: 28
52665,4612431864.00,ACK
52666,4612436898.00,Data write: F1
52667,4612459412.00,ACK
52668,4612464422.00,Data write: D1
52669,4612486940.00,ACK
52670,4612491998.00,Data write: 06
52671,4612514534.00,ACK
52672,4612519546.00,Data write: E0
52673,4612542040.00,ACK
52674,4612547048.00,Data write: 00
52675,4612569564.00,ACK
52676,4612574596.00,Data write: 99
52677,4612597112.00,ACK
52678,4612602148.00,Data write: 11
52679,4612624642.00,ACK
52680,4612629646.00,Data write: 61
52681,4612652152.00,ACK
52682,4612657218.00,Data write: D3
52683,4612679700.00,ACK
52684,4612684696.00,Data write: 60
52685,4612707206.00,ACK
52686,4612712242.00,Data write: D4
52687,4612734778.00,ACK
52688,4612739820.00,Data write: 60
52689,4612762306.00,ACK
52690,4612767346.00,Data write: 10
52691,4612789854.00,ACK
52692,4612794844.00,Data write: 68
52693,4612817338.00,ACK
52694,4612822394.00,Data write: 28
52695,4612844890.00,ACK
52696,4612849894.00,Data write: 43
52697,4612872396.00,ACK
52698,4612877444.00,Data write: 10
52699,4612899928.00,ACK
52700,4612905042.00,Data write: 60
52701,4612927544.00,ACK
52702,4612932642.00,Data write: 08
52703,4612955136.00,ACK
52704,4612960142.00,Data write: 46
52705,4612982642.00,ACK
52706,4612987692.00,Data write: 02
52707,4613010192.00,ACK
52708,4613015188.00,Data write: B0
52709,4613037678.00,ACK
52710,4613042738.00,Data write: F0
52711,4613065222.00,ACK
52712,4613070238.00,Data write: BD
52713,4613092750.00,ACK
52714,4613097786.00,Data write: C0
52715,4613120276.00,ACK
52716,4613125290.00,Data write: 46
52717,4613147782.00,ACK
52718,4613152840.00,Data write: 04
52719,4613175326.00,ACK
52720,4613180336.00,Data write: E0
52721,4613202852.00,ACK
52722,4613207888.00,Data write: 03
52723,4613230402.00,ACK
52724,4613235438.00,Data write: 78
52725,4613257932.00,ACK
52726,4613262938.00,Data write: 0B
52727,4613285440.00,ACK
52728,4613290438.00,Data write: 70
52729,4613312924.00,ACK
52730,4613317988.00,Data write: 49
52731,4613340472.00,ACK
52732,4613345486.00,Data write: 1C
52733,4613368000.00,ACK
52734,4613373036.00,Data write: 40
52735,4613395526.00,ACK
52736,4613400536.00,Data write: 1C
52737,4613423038.00,ACK
52738,4613428036.00,Data write: 52
52739,4613450524.00,ACK
52740,4613455536.00,Data write: 1E
52741,4613478036.00,ACK
52742,4613483086.00,Data write: 00
52743,4613505592.00,ACK
52744,4613510610.00,Data write: 2A
52745,4613533126.00,ACK
52746,4613538132.00,Data write: F8
52747,4613560634.00,ACK
52748,4613565630.00,Data write: D1
52749,4613588118.00,ACK
52750,4613593134.00,Data write: 70
52751,4613615648.00,ACK
52752,4613620632.00,Data write: 47
52753,4613643114.00,ACK
52754,4613648132.00,Data write: 00
52755,4613670640.00,ACK
52756,4613675632.00,Data write: 00
52757,4613698146.00,ACK
52758,4613703180.00,Data write: F0
52759,4613725698.00,ACK
52760,4613730728.00,Data write: B5
52761,4613753224.00,ACK
52762,4613758228.00,Data write: 85
52763,4613780730.00,ACK
52764,4613785728.00,Data write: B0
52765,4613808238.00,ACK
52766,4613813304.00,Data write: 03
52767,4613835806.00,ACK
52768,4613840802.00,Data write: 91
52769,4613863314.00,ACK
52770,4613868404.00,Data write: 3F
52771,4613890884.00,ACK
52772,4613895978.00,Data write: 49
52773,4613918458.00,ACK
52774,4613923528.00,Data write: 04
52775,4613946010.00,ACK
52776,4613951024.00,Data write: 91
52777,4613973536.00,ACK
52778,4613978600.00,Data write: A0
52779,4614001090.00,ACK
52780,4614006102.00,Data write: 4C
52781,4614028640.00,ACK
52782,4614033674.00,Data write: A0
52783,4614056172.00,ACK
52784,4614061202.00,Data write: 4F
52785,4614083702.00,ACK
52786,4614088724.00,Data write: E7
52787,4614111256.00,ACK
52788,4614116226.00,Data write: 60
52789,4614138728.00,ACK
52790,4614143772.00,Data write: A0
52791,4614166278.00,ACK
52792,4614171274.00,Data write: 4E
52793,4614193766.00,ACK
52794,4614198822.00,Data write: E6
52795,4614221318.00,ACK
52796,4614226324.00,Data write: 60
52797,4614248824.00,ACK
52798,4614253824.00,Data write: 01
52799,4614276330.00,ACK
52800,4614281324.00,Data write: 21
52801,4614303838.00,ACK
52802,4614308896.00,Data write: CD
52803,4614331390.00,ACK
52804,4614336398.00,Data write: 02
52805,4614358902.00,ACK
52806,4614363922.00,Data write: 23
52807,4614386452.00,ACK
52808,4614391472.00,Data write: 68
52809,4614413982.00,ACK
52810,4614419022.00,Data write: 01
52811,4614441534.00,ACK
52812,4614446518.00,Data write: 95
52813,4614469004.00,ACK
52814,4614474068.00,Data write: AB
52815,4614496556.00,ACK
52816,4614501570.00,Data write: 43
52817,4614524088.00,ACK
52818,4614529120.00,Data write: 23
52819,4614551614.00,ACK
52820,4614556620.00,Data write: 60
52821,4614579126.00,ACK
52822,4614584116.00,Data write: E7
52823,4614606612.00,ACK
52824,4614611618.00,Data write: 60
52825,4614634118.00,ACK
52826,4614639166.00,Data write: E6
52827,4614661686.00,ACK
52828,4614666694.00,Data write: 60
52829,4614689196.00,ACK
52830,4614694218.00,Data write: 00
52831,4614716748.00,ACK
52832,4614721768.00,Data write: 23
52833,4614744278.00,ACK
52834,4614749314.00,Data write: DB
52835,4614771826.00,ACK
52836,4614776816.00,Data write: 43
52837,4614799316.00,ACK
52838,4614804366.00,Data write: 23
52839,4614826846.00,ACK
52840,4614831816.00,Data write: 61
52841,4614854310.00,ACK
52842,4614859314.00,Data write: 02
52843,4614881818.00,ACK
52844,4614886812.00,Data write: 92
52845,4614909322.00,ACK
52846,4614914362.00,Data write: 83
52847,4614936848.00,ACK
52848,4614941864.00,Data write: 18
52849,4614964378.00,ACK
52850,4614969414.00,Data write: 5D
52851,4614991928.00,ACK
52852,4614996912.00,Data write: 1E
52853,4615019396.00,ACK
52854,4615024414.00,Data write: 04
52855,4615046906.00,ACK
52856,4615051912.00,Data write: 23
52857,4615074394.00,ACK
52858,4615079412.00,Data write: 2D
52859,4615101924.00,ACK
52860,4615106910.00,Data write: 0C
52861,4615129394.00,ACK
52862,4615134462.00,Data write: 62
52863,4615156942.00,ACK
52864,4615161908.00,Data write: D1
52865,4615184404.00,ACK
52866,4615189410.00,Data write: 33
52867,4615211892.00,ACK
52868,4615216910.00,Data write: 4A
52869,4615239422.00,ACK
52870,4615244460.00,Data write: 04
52871,4615266974.00,ACK
52872,4615271982.00,Data write: 92
52873,4615294486.00,ACK
52874,4615299506.00,Data write: 95
52875,4615321998.00,ACK
52876,4615327008.00,Data write: 4A
52877,4615349506.00,ACK
52878,4615354508.00,Data write: 23
52879,4615377016.00,ACK
52880,4615382058.00,Data write: 68
52881,4615404570.00,ACK
52882,4615409608.00,Data write: 03
52883,4615432104.00,ACK
52884,4615437106.00,Data write: 27
52885,4615459614.00,ACK
52886,4615464682.00,Data write: 3B
52887,4615487164.00,ACK
52888,4615492180.00,Data write: 40
52889,4615514690.00,ACK
52890,4615519706.00,Data write: 01
52891,4615542240.00,ACK
52892,4615547280.00,Data write: 2B
52893,4615569770.00,ACK
52894,4615574804.00,Data write: 0C
52895,4615597320.00,ACK
52896,4615602302.00,Data write: D0
52897,4615624786.00,ACK
52898,4615629852.00,Data write: E2
52899,4615652338.00,ACK
52900,4615657354.00,Data write: 60
52901,4615679866.00,ACK
52902,4615684900.00,Data write: E6
52903,4615707394.00,ACK
52904,4615712404.00,Data write: 60
52905,4615734900.00,ACK
52906,4615739902.00,Data write: 23
52907,4615762410.00,ACK
52908,4615767402.00,Data write: 68
52909,4615789920.00,ACK
52910,4615794974.00,Data write: BB
52911,4615817494.00,ACK
52912,4615822502.00,Data write: 43
52913,4615845008.00,ACK
52914,4615850050.00,Data write: 0B
52915,4615872558.00,ACK
52916,4615877602.00,Data write: 43
52917,4615900086.00,ACK
52918,4615905100.00,Data write: 23
52919,4615927600.00,ACK
52920,4615932600.00,Data write: 60
52921,4615955110.00,ACK
52922,4615960174.00,Data write: 04
52923,4615982666.00,ACK
52924,4615987672.00,Data write: 9D
52925,4616010174.00,ACK
52926,4616015198.00,Data write: 6B
52927,4616037686.00,ACK
52928,4616042698.00,Data write: 1E
52929,4616065198.00,ACK
52930,4616070198.00,Data write: 04
52931,4616092704.00,ACK
52932,4616097694.00,Data write: 93
52933,4616120210.00,ACK
52934,4616125272.00,Data write: 09
52935,4616147802.00,ACK
52936,4616152796.00,Data write: 23
52937,4616175290.00,ACK
52938,4616180296.00,Data write: 00
52939,4616202802.00,ACK
52940,4616207796.00,Data write: 2D
52941,4616230306.00,ACK
52942,4616235342.00,Data write: EE
52943,4616257836.00,ACK
52944,4616262844.00,Data write: D1
52945,4616285342.00,ACK
52946,4616290394.00,Data write: 4D
52947,4616312888.00,ACK
52948,4616317892.00,Data write: E0
52949,4616340396.00,ACK
52950,4616345394.00,Data write: 28
52951,4616367908.00,ACK
52952,4616372944.00,Data write: 4A
52953,4616395434.00,ACK
52954,4616400494.00,Data write: 04
52955,4616423024.00,ACK
52956,4616428040.00,Data write: 92
52957,4616450534.00,ACK
52958,4616455592.00,Data write: 23
52959,4616478080.00,ACK
52960,4616483092.00,Data write: 68
52961,4616505610.00,ACK
52962,4616510642.00,Data write: 10
52963,4616533140.00,ACK
52964,4616538166.00,Data write: 25
52965,4616560650.00,ACK
52966,4616565690.00,Data write: 2B
52967,4616588178.00,ACK
52968,4616593190.00,Data write: 42
52969,4616615706.00,ACK
52970,4616620764.00,Data write: 06
52971,4616643278.00,ACK
52972,4616648288.00,Data write: D0
52973,4616670804.00,ACK
52974,4616675840.00,Data write: 04
52975,4616698354.00,ACK
52976,4616703386.00,Data write: 9D
52977,4616725906.00,ACK
52978,4616730938.00,Data write: 6B
52979,4616753418.00,ACK
52980,4616758388.00,Data write: 1E
52981,4616780928.00,ACK
52982,4616785988.00,Data write: 04
52983,4616808478.00,ACK
52984,4616813484.00,Data write: 93
52985,4616835990.00,ACK
52986,4616840986.00,Data write: 09
52987,4616863500.00,ACK
52988,4616868586.00,Data write: 23
52989,4616891098.00,ACK
52990,4616896186.00,Data write: 00
52991,4616918688.00,ACK
52992,4616923736.00,Data write: 2D
52993,4616946238.00,ACK
52994,4616951282.00,Data write: F5
52995,4616973788.00,ACK
52996,4616978782.00,Data write: D1
52997,4617001278.00,ACK
52998,4617006284.00,Data write: 40
52999,4617028788.00,ACK
53000,4617033782.00,Data write: E0
53001,4617056296.00,ACK
53002,4617061334.00,Data write: 00
53003,4617083826.00,ACK
53004,4617088832.00,Data write: 23
53005,4617111334.00,ACK
53006,4617116382.00,Data write: 1E
53007,4617138862.00,ACK
53008,4617143856.00,Data write: E0
53009,4617166366.00,ACK
53010,4617171382.00,Data write: 03
53011,4617193914.00,ACK
53012,4617198954.00,Data write: 9A
53013,4617221446.00,ACK
53014,4617226478.00,Data write: DA
53015,4617248992.00,ACK
53016,4617253978.00,Data write: C9
53017,4617276458.00,ACK
53018,4617282934.00,Stop
53019,4619300014.00,Start
53020,4619302648.00,Address write: 40
53021,4619320134.00,Write
53022,4619323048.00,ACK
53023,4619328302.00,Data write: 02
53024,4619349932.00,ACK
53025,4619355024.00,Data write: A5
53026,4619376918.00,ACK
53027,4619383406.00,Stop
53028,4619941680.00,Start
53029,4619944314.00,Address write: 40
53030,4619961800.00,Write
53031,4619964714.00,ACK
53032,4619970044.00,Data write: 00
53033,4619991698.00,ACK
53034,4619998680.00,Start repeat
53035,4620001276.00,Address read: 41
53036,4620018770.00,Read
53037,4620022248.00,ACK
53038,4620027142.00,Data read: 00
53039,4620047144.00,NACK
53040,4620053952.00,Stop
53041,4626196440.00,Start
53042,4626199074.00,Address write: 40
53043,4626216560.00,Write
53044,4626228610.00,ACK
53045,4626233900.00,Data write: 00
53046,4626266300.00,ACK
53047,4626273314.00,Start repeat
53048,4626275910.00,Address read: 41
53049,4626293404.00,Read
53050,4626303116.00,ACK
53051,4626308024.00,Data read: 02
53052,4626328030.00,NACK
53053,4626334858.00,Stop
53054,4632326628.00,Start
53055,4632329262.00,Address write: 40
53056,4632346748.00,Write
53057,4632354418.00,ACK
53058,4632359964.00,Data write: 00
53059,4632392100.00,ACK
53060,4632399102.00,Start repeat
53061,4632401696.00,Address read: 41
53062,4632419192.00,Read
53063,4632428912.00,ACK
53064,4632433762.00,Data read: 02
53065,4632453768.00,NACK
53066,4632460570.00,Stop
53067,4638117846.00,Start
53068,4638120480.00,Address write: 40
53069,4638137964.00,Write
53070,4638170016.00,ACK
53071,4638175278.00,Data write: 00
53072,4638207712.00,ACK
53073,4638214744.00,Start repeat
53074,4638217338.00,Address read: 41
53075,4638234834.00,Read
53076,4638244528.00,ACK
53077,4638249428.00,Data read: 02
53078,4638269434.00,NACK
53079,4638276238.00,Stop
53080,4644197184.00,Start
53081,4644199818.00,Address write: 40
53082,4644217302.00,Write
53083,4644220248.00,ACK
53084,4644225546.00,Data write: 00
53085,4644247188.00,ACK
53086,4644254182.00,Start repeat
53087,4644256778.00,Address read: 41
53088,4644274274.00,Read
53089,4644277738.00,ACK
53090,4644282644.00,Data read: 03
53091,4644302648.00,NACK
53092,4644309508.00,Stop
53093,4644910372.00,Start
53094,4644913006.00,Address write: 40
53095,4644930492.00,Write
53096,4644933444.00,ACK
53097,4644938686.00,Data write: 06
53098,4644960326.00,ACK
53099,4644967272.00,Start repeat
53100,4644969868.00,Address read: 41
53101,4644987364.00,Read
53102,4644991084.00,ACK
53103,4644995934.00,Data read: 0B
53104,4645015942.00,ACK
53105,4645021186.00,Data read: 00
53106,4645041186.00,NACK
53107,4645047894.00,Stop
53108,4645709036.00,Start
53109,4645711672.00,Address write: 40
53110,4645729156.00,Write
53111,4645732092.00,ACK
53112,4645737376.00,Data write: 20
53113,4645759514.00,ACK
53114,4645766512.00,Start repeat
53115,4645769108.00,Address read: 41
53116,4645786602.00,Read
53117,4645790980.00,ACK
53118,4645795922.00,Data read: 6D
53119,4645815930.00,ACK
53120,4645821172.00,Data read: AC
53121,4645841180.00,ACK
53122,4645846324.00,Data read: 01
53123,4645866328.00,ACK
53124,4645871524.00,Data read: 22
53125,4645891528.00,ACK
53126,4645896648.00,Data read: 2B
53127,4645916654.00,ACK
53128,4645921822.00,Data read: 00
53129,4645941826.00,ACK
53130,4645946948.00,Data read: 01
53131,4645966952.00,ACK
53132,4645972122.00,Data read: 00
53133,4645992126.00,ACK
53134,4645997246.00,Data read: 00
53135,4646017252.00,ACK
53136,4646022418.00,Data read: C0
53137,4646042426.00,ACK
53138,4646047546.00,Data read: 38
53139,4646067548.00,NACK
53140,4646074278.00,Stop
53141,4647000118.00,Start
53142,4647002752.00,Address write: 40
53143,4647020238.00,Write
53144,4647023168.00,ACK
53145,4647028458.00,Data write: 02
53146,4647050088.00,ACK
53147,4647055206.00,Data write: 5A
53148,4647076930.00,ACK
53149,4647083462.00,Stop
53150,4648003228.00,Start
53151,4648005862.00,Address write: 40
53152,4648023348.00,Write
53153,4648026302.00,ACK
53154,4648031618.00,Data write: 00
53155,4648053262.00,ACK
53156,4648060228.00,Start repeat
53157,4648062824.00,Address read: 41
53158,4648080318.00,Read
53159,4648083792.00,ACK
53160,4648088690.00,Data read: 00
53161,4648108692.00,NACK
53162,4648115550.00,Stop
53163,4674204030.00,Start
53164,4674206664.00,Address write: 40
53165,4674224148.00,Write
53166,4674227088.00,ACK
53167,4674232368.00,Data write: 20
53168,4674254490.00,ACK
53169,4674259566.00,Data write: 6D
53170,4674282054.00,ACK
53171,4674287112.00,Data write: AC
53172,4674309596.00,ACK
53173,4674314666.00,Data write: 01
53174,4674337166.00,ACK
53175,4674342164.00,Data write: 22
53176,4674364654.00,ACK
53177,4674369666.00,Data write: 2C
53178,4674392160.00,ACK
53179,4674397164.00,Data write: 00
53180,4674419648.00,ACK
53181,4674424664.00,Data write: 04
53182,4674447156.00,ACK
53183,4674452164.00,Data write: 02
53184,4674474664.00,ACK
53185,4674479664.00,Data write: 00
53186,4674502150.00,ACK
53187,4674507162.00,Data write: 78
53188,4674529656.00,ACK
53189,4674534662.00,Data write: 00
53190,4674557140.00,ACK
53191,4674562138.00,Data write: 00
53192,4674584642.00,ACK
53193,4674589662.00,Data write: 00
53194,4674612150.00,ACK
